Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints
65,0,53921,3,3,3238.9991186446287,0.166104508187722,39,1.1501808592422131,2.1583958196918944,12,15,6,0,2681
41,0,93309,3,2,6361.107010097054,0.0568339252065522,9,3.997865881164644,11.015406394875653,86,0,3,1,1452
21,1,133174,4,1,3065.3247473926403,0.0958142499286797,38,6.164034322930595,14.35195825512712,51,12,6,0,2777
19,1,140207,2,3,4927.31682454605,0.2262943368138904,13,5.71431125445189,9.394182453144667,17,15,6,6,3408
21,1,104825,3,1,5672.43354739067,0.020359556758454,29,8.140053676495976,4.245562271813885,97,1,5,9,2658
46,0,64469,1,2,3019.339449343873,0.068789590108271,43,8.87283764077014,6.477015287021219,13,1,7,0,3308
61,1,59585,4,0,1330.7611451969408,0.2791816785105591,9,4.110919241961123,7.021386842616375,46,14,2,6,4581
62,0,74781,0,2,9578.413316530196,0.148705450090044,16,7.752347669358733,1.3181638746400206,79,8,2,1,3232
49,0,43154,3,0,2240.749259448319,0.2682887448011326,47,5.925865640587379,8.416970581327503,36,2,5,2,48
66,0,147521,4,2,667.3991605413912,0.0926686864989959,45,4.868338011473844,7.941322890898376,38,9,2,7,3229
52,0,126279,3,0,9393.455789629414,0.0214653220148606,31,5.112188277220685,5.046199511340264,29,15,7,1,3990
58,1,102504,3,1,453.7810132142251,0.044106787456731,39,9.637029179535324,3.584562840040192,76,10,4,4,3302
23,0,84927,1,0,8955.080926352563,0.1989910777337363,10,2.273301680032543,12.947963262181458,12,5,8,0,2258
69,1,131030,3,3,9529.89756636162,0.0440840217564416,16,3.4819481657841007,9.059954690551551,15,2,7,6,2129
49,1,137781,2,2,3037.8035477545423,0.275643348684243,25,6.912160926359541,7.225882384987394,46,6,5,4,1749
24,0,149282,0,3,5882.985318543409,0.1680023654723034,6,9.280201420614729,2.5457601098866247,64,8,4,7,2516
29,0,126086,1,3,8187.270768992676,0.1823523102326981,45,2.477874005744304,8.005440120857884,86,5,3,3,3094
43,0,26172,3,0,9534.73447968047,0.2006971129377559,11,8.678441669422769,1.8422706794628907,81,1,3,5,1209
47,0,106998,3,2,1576.82967309713,0.1860850661793505,38,9.298411974197297,10.148431044129874,87,4,6,8,85
43,1,23784,2,3,8803.023574548055,0.2150012290442855,45,2.368852592660033,0.5391964726828049,85,4,8,3,1593
34,0,146627,4,0,164.41007201212608,0.2680900484808042,9,6.639601310359098,4.850058458733072,0,8,1,0,3914
54,0,122658,4,2,6039.121499976754,0.2277977411478651,30,9.986205776743464,8.369182537068568,24,5,4,8,4667
60,0,25272,4,3,3555.010177198259,0.0698509147402762,19,4.626159311952669,14.021813833803874,62,13,2,7,2415
65,0,56881,1,3,9469.859535791617,0.0419085910021817,5,1.4437919160861226,3.631820138424529,97,2,9,7,2950
35,1,66475,3,2,6328.78033922681,0.0259760876582857,20,8.941535871096605,13.849572307312275,21,1,0,5,462
64,1,117739,4,0,6474.841143312721,0.2132575885061903,38,5.046540464073684,8.432116101283933,85,5,0,6,2020
20,0,74689,3,2,7228.980056694308,0.1823927923359256,30,7.713914317441493,14.64537448851473,40,6,8,7,3214
68,1,51653,0,2,4506.253805730257,0.2470772287676186,7,2.5444217542346665,12.717691116476296,57,18,4,4,2699
63,1,64162,3,1,9953.278009947724,0.2959309102273638,22,4.564309730817024,12.228300372271372,4,14,5,0,1495
27,1,59599,4,1,7765.483774773485,0.1822554423056258,37,4.166296478614447,5.902815262325685,90,11,8,6,4031
33,1,104814,4,2,6463.198116147819,0.1641654881786158,6,2.4441035427808218,8.057092720679535,76,6,4,2,701
41,0,148898,1,2,8015.986746209113,0.1802637021813555,30,1.375471216109562,10.30972216746615,59,8,9,9,1356
65,1,29940,1,3,216.9916242042843,0.1635135959732463,31,4.777783556887597,8.391756967540285,19,4,6,7,4674
52,1,76473,4,0,9849.66516179542,0.0252803394105284,46,4.700711799344511,12.06762516712976,35,15,6,0,2102
58,1,109729,0,1,6719.739183055615,0.0939424444033679,24,4.934363183557557,5.650430972137969,78,13,4,4,4279
46,0,22355,3,3,964.71921385224,0.2436579157079031,10,2.38337290639988,7.104600472201896,34,6,0,6,3329
57,0,106113,0,3,2231.7611095343395,0.2806916003718926,31,7.997183268239143,13.356355042109604,18,14,2,6,2835
24,1,90063,0,0,5213.739320546654,0.011769409245238,42,2.5894533470184475,8.66552841154313,70,1,7,0,3360
43,1,91613,0,3,5820.039440948541,0.1254871823329885,12,9.429613282291006,11.652782844124118,89,8,4,6,478
33,0,116005,1,0,460.4761119779147,0.0937624540585666,42,9.481241123156192,12.866157647032772,79,17,9,3,2616
62,0,124894,1,0,9133.87483443716,0.149862398595362,33,2.730992915225181,2.329433313479244,48,13,4,6,2865
63,0,133744,1,0,8090.120906045942,0.2685481804992282,23,2.381806842181896,9.302266995489264,66,10,6,8,4032
68,1,55297,2,0,5107.2009629560125,0.2641188796360675,21,3.092493903169116,4.26252108884494,67,1,1,8,2017
51,1,45933,1,0,5822.0872524914375,0.1861956613995911,1,7.399547040788135,1.4518836471266918,35,18,9,4,2628
27,1,146354,0,1,1168.5154671007515,0.2473839658834541,49,5.852749093481646,3.443353404067396,94,8,4,3,3139
24,0,95724,4,1,2531.2433153707784,0.0566587237637837,15,4.16154630698291,10.5788540824537,30,17,0,3,2534
56,0,139454,0,0,9319.822751106396,0.1737008635235618,16,1.0757340657615928,13.461249405143011,70,15,1,0,755
52,0,76884,1,2,3339.257634470033,0.1701582313772049,48,1.6201809352143042,2.1631930424122823,6,6,1,3,1507
58,0,47924,4,3,1768.7947930731011,0.133201745917105,12,4.344976788627685,7.413902247564747,8,17,5,9,3162
28,1,51811,0,0,594.9368132986732,0.1564946875068431,15,8.765950097237884,6.057514778904834,85,5,3,9,54
20,0,128793,0,3,7909.463069899316,0.066215029888952,21,6.049166614018771,13.16820645849578,35,4,6,0,2220
62,1,31352,2,0,5970.298609423149,0.0198476059850651,28,5.022476509980165,1.394674375606972,45,19,0,9,3170
52,0,123488,4,0,2662.485266102427,0.2437459238782142,7,3.665429218994356,13.688968624131432,15,12,3,3,3615
34,0,36167,4,1,489.8276513345705,0.0130795774183183,49,5.587764260865211,2.761768703864256,11,19,1,5,1076
27,1,79228,0,3,9613.490982115212,0.1898529631404551,47,2.001354303871805,14.778682741154167,97,18,7,3,4472
55,1,21780,0,1,9874.217678462985,0.0774267548178651,32,7.445157360827339,14.473020560313584,74,3,5,3,3350
40,0,60834,3,2,1043.725895240152,0.0544594200078129,26,7.560179093343565,7.8621994327464915,83,15,6,6,1949
25,0,65733,3,0,6160.182382175849,0.2551799021166267,5,8.203433784250688,10.754499020509392,19,14,2,8,3989
35,1,41703,4,1,9184.76762955718,0.1132926463588298,10,4.892222049626731,3.35465901721044,28,15,0,8,4042
63,0,30191,3,2,4505.024117587231,0.2778651676768962,46,6.998359721920117,0.6805787396587112,80,7,8,4,4772
64,0,94279,3,2,3365.0570594226083,0.0517571046151664,20,9.283288942968928,10.815989794308498,15,10,6,1,2998
69,0,104946,2,0,976.6870945219124,0.1663213903137866,25,6.953339184211582,11.746842147098697,26,1,3,4,3697
39,1,48429,1,3,1080.8616797118093,0.114968961506453,33,1.6700383666504994,14.628615163115043,48,11,3,6,3970
46,1,33031,4,1,1353.7819578229785,0.123406030339985,34,2.753287362351444,9.512167851697356,81,8,6,8,614
54,1,132647,1,0,7371.7160653103165,0.1387784298898285,47,3.2563532178146635,11.113974968626136,0,15,7,8,3015
61,1,37216,0,3,2479.562183237477,0.1495701703602575,24,6.37801228560908,13.815622895091735,57,7,6,5,3984
43,0,71052,2,3,841.0036198070748,0.0864614634924705,30,2.532127004824078,10.627465849299131,50,10,5,9,3910
29,0,25149,1,3,3115.402826471932,0.0603263676476953,0,7.550796951616829,5.57798266090857,14,6,1,5,4800
30,1,28826,0,3,108.06471135667324,0.0869218656158129,31,5.07660157351858,13.795539935747405,51,5,6,5,971
23,0,81516,0,2,9139.690681139991,0.2243428444345899,2,1.0202096023175256,9.940964735692576,6,15,5,3,2917
64,1,32501,1,1,6237.7763231614335,0.1871584480410341,28,5.005621490835914,12.36696416829794,45,6,5,8,2759
64,0,69600,2,3,1711.8228410006318,0.0900493098092729,35,1.249310086737057,7.528327886410485,29,3,4,9,4195
57,1,90716,4,1,1190.306189520947,0.2697793907472957,20,5.288510212502688,13.688220528227207,48,14,5,2,2216
33,0,143214,1,3,671.5067921430884,0.2310616885275787,21,8.51904288321564,8.557309517435604,96,19,5,2,2957
18,0,134144,3,2,6438.7615582440085,0.1752334461332914,18,2.584149396270585,12.824501891712114,70,11,3,1,352
28,0,85436,1,3,4096.572679224827,0.2071875921890503,28,2.431481784404109,1.6826539105174885,58,17,1,5,1174
19,1,119849,2,3,8677.876500089895,0.0331866139194753,29,7.957262086974926,12.929954143181003,55,5,0,8,3617
42,0,34358,2,1,6855.013328219116,0.1927605017659346,12,4.056001118823814,10.356522752576536,33,17,4,9,2773
32,1,126392,4,3,5137.840129527134,0.2319748803446281,3,4.539739186336517,14.94618295229044,36,4,2,5,437
69,1,31338,2,2,352.5252197417602,0.2341579626542426,9,7.881267657171437,14.284556882948648,29,9,4,5,708
55,1,106718,0,3,4182.939235033844,0.2781968994391695,46,3.314303684931002,7.570674933611899,48,14,7,9,1908
62,0,89269,2,3,6533.250118683777,0.1575648304136872,29,7.40405477672245,13.70809256489347,12,2,0,0,3191
53,0,20042,0,1,8498.933672858904,0.072054688280879,13,1.3258564283152745,5.868338869471007,59,5,3,6,2008
25,0,83372,3,2,2033.4673856463587,0.1795934928279776,29,6.318406129467013,2.6410051242841748,83,14,6,8,2089
68,0,117519,4,1,5918.967452672365,0.2993734356041158,0,8.440606447730893,3.676368095871712,20,6,6,3,3441
50,1,99570,2,3,5073.763360962996,0.0278840484582681,39,7.681396776092995,13.381867371164557,4,16,4,7,3904
62,1,69465,3,1,3094.7758951221167,0.1594795740723729,10,3.791640546832835,9.751027059833566,85,6,7,6,2614
51,1,28195,3,2,3139.715062350261,0.0374095367801684,30,6.364240706272351,5.331595226382175,17,16,9,0,4751
68,1,129619,3,0,7651.045150846951,0.2876211321177997,15,4.579224449630255,3.143796039310764,73,11,2,6,49
48,0,89815,0,1,5231.314935426541,0.1501339599924248,14,1.7107839481441287,3.230358276790287,20,0,2,8,1892
54,1,145446,1,3,3094.968715887277,0.1050842744556731,49,9.038604241471774,14.712433144136655,62,4,8,3,4603
52,0,131239,2,2,5838.082449515963,0.0290246806031643,0,4.133253260084947,11.93920557336509,29,6,6,1,1175
30,0,149170,3,2,1143.409193759883,0.2252218834098394,46,6.737317643337968,14.19403554283013,4,16,4,3,139
49,1,145223,2,0,1539.535072252805,0.1309471603357041,21,2.154818314527626,3.1852213517595533,44,8,5,1,2537
26,0,26714,1,3,5599.122086248833,0.0223227736465254,8,7.003385578415534,11.67702256990723,50,0,6,1,1994
34,1,71595,1,2,4997.484014087831,0.1024155011428814,14,7.411316597993542,7.467096905532392,6,12,5,2,3849
22,1,80436,2,2,3389.2578644122286,0.1175323207312343,18,4.304178414815881,5.381597993199913,31,10,4,1,346
43,1,109939,4,3,3708.935457670054,0.0207083569653779,25,3.2573391971729904,1.41972916122764,79,16,1,7,2416
54,1,95082,3,3,7378.072099402065,0.1998729206000571,8,2.3003468950809087,6.982318016616857,88,8,4,3,978
60,0,131257,3,3,7548.835664305939,0.0315866998843984,2,9.2809579283418,2.142181261942682,13,15,9,6,4319
40,0,130121,2,1,2516.001285038209,0.1164468552439018,16,9.748496597842118,3.4527795940070307,57,14,5,8,2967
53,0,69277,0,1,6657.251537103364,0.1333880709435153,28,8.307706990604242,9.748408458740007,27,11,4,0,974
67,0,98349,2,1,3811.129836552506,0.2365234247052436,22,8.206170226245058,3.492321523765175,7,5,0,8,2414
24,0,29741,0,3,8317.28712184194,0.060054034408817,23,5.617205801438383,12.96295074400213,94,19,2,6,4653
26,0,102949,2,0,1592.6379174298995,0.2974870439252053,13,5.83006212621846,6.77213719087016,7,1,2,3,860
21,1,42097,0,2,8356.185434183071,0.1485368144216579,5,9.359461331991143,2.256214742069888,43,3,4,5,2555
19,0,101550,3,1,2310.9000645176984,0.1209860240841174,15,3.29922305431354,4.845884232606979,92,16,2,0,3061
41,1,101393,0,2,3906.814498562671,0.2924933261441744,49,4.029541826120312,1.4136348766144364,89,19,8,4,1577
45,0,143981,0,0,8052.879157535003,0.0946599788840723,30,3.49777003937862,12.848014868016516,85,18,8,4,4304
30,0,116777,1,1,5941.073292704843,0.2035630959360527,29,3.964006437559435,12.4895762338394,87,6,7,4,1942
36,1,31850,3,3,3663.644058347696,0.0667500961631874,27,1.7434290361627345,0.7167465013079105,10,0,7,0,3882
55,0,127277,3,3,9724.257110683737,0.060577101897325,8,6.454030893875967,7.091693741550671,54,18,8,6,1860
39,1,21431,0,0,6836.963556138287,0.0358944256598685,21,4.242087286905962,14.72010101739824,35,5,2,7,1733
54,1,21825,3,2,6252.386252599456,0.0337695384043073,15,2.378627421407158,9.517312542031584,61,2,9,7,1238
66,0,28198,0,1,889.7816605632901,0.0116192238966168,23,3.8600465343991774,4.001126673740462,96,3,6,0,1704
32,0,127960,4,1,3147.1527455899554,0.2164144988108356,14,8.667309012438816,14.715810565969887,3,10,0,1,2429
56,0,70822,3,0,287.76720883730763,0.1214352927197401,46,2.0306591101089766,6.209882114286802,81,15,6,7,1749
37,0,32587,2,2,2122.20966081845,0.2243312194817598,17,2.322835160476959,5.999240299437469,97,11,7,3,4994
43,0,58101,2,1,1664.6809677558206,0.1167977327214758,41,8.07152914770382,1.6511006321655135,71,19,3,7,1182
25,0,82395,2,0,3732.976750590413,0.132648137893792,25,4.510294958189021,11.7367119193344,14,16,4,9,1572
40,0,62124,1,2,2243.8169290779792,0.2883900859764986,16,6.816120250432295,4.228865647864109,29,14,3,1,3375
39,0,98930,4,2,5569.058653017442,0.1485129761072721,29,6.949690552161602,10.807921750791074,3,5,1,6,1381
62,1,96544,0,3,7763.660491722804,0.0887244137525753,16,6.396961460184557,9.180309958553924,58,8,7,9,1591
56,1,55682,4,3,1637.5946796562175,0.2650967625074785,27,8.800377996711802,11.327771380612088,10,9,0,3,3165
62,0,81284,3,3,3512.166419414731,0.1202394756198296,41,6.242030976593716,13.756056496790311,63,5,3,7,2789
67,0,86973,3,1,8056.223951500187,0.2308016167324732,21,7.631421190295256,7.1727019732871256,92,17,2,9,4927
19,1,89874,2,3,4434.122195227737,0.2206060875728469,10,3.5704152622500835,13.528298605647798,34,17,9,0,4548
27,1,97185,0,0,9417.686157098156,0.0322786651312029,34,1.6698897760352662,6.0183363181038505,29,16,8,2,3925
40,0,130685,4,3,7621.23595031859,0.0782942126952603,6,9.280980060526565,1.563212978658449,71,15,2,5,4974
23,0,61986,1,0,4838.999739706216,0.106930780094615,8,6.603155570220912,4.123110873673729,72,10,3,8,1852
27,0,79273,1,3,465.4333086771323,0.1994855375744971,9,7.670460871255565,10.383122791520538,63,17,5,2,899
32,1,122263,4,0,8825.09042759596,0.0276741696007114,15,3.451612729039976,12.365880523757292,88,2,7,3,96
40,0,75165,4,1,9064.6517471964,0.0228076727009532,45,6.451228746630618,3.03980796726663,27,17,3,6,2715
69,1,47446,0,1,852.3826157624521,0.2740720664324193,14,3.854408580667077,10.946423486625113,1,1,1,3,3218
40,0,85714,2,3,8774.410106310668,0.2757203320965666,43,1.5133900536059115,12.41351482395383,31,13,2,7,2556
40,1,56583,1,3,1077.5925150821934,0.2755728701357439,27,4.129496294441744,7.020562976619745,48,8,9,0,4092
29,0,46170,2,1,8644.175630069167,0.1131900002425697,43,1.4902409221960575,1.2465783292508323,23,1,7,1,3630
35,0,107971,2,1,2147.368198694187,0.1025764293943446,16,4.096329517387712,1.7554626722225346,18,8,2,3,747
57,0,120079,4,3,1205.2515582298154,0.0899250434838867,47,3.510828684768577,4.671239437967926,82,0,4,2,4318
40,0,43368,2,3,4844.922536528345,0.267291187982092,11,6.81381736280817,1.844081608539848,54,17,8,7,149
28,1,71313,4,0,8424.769589331781,0.2186303151391576,6,3.5799453164085486,4.653296377703491,52,10,9,3,56
68,0,75188,4,3,6734.926626184532,0.1321378439141043,0,9.7281783570235,13.505710536794789,12,7,6,6,768
33,0,43238,2,3,5489.460127551151,0.2136093147860175,16,3.789523528075634,7.688462762968406,98,16,5,5,2215
19,0,88388,3,0,3182.393149940318,0.2903766987016616,24,8.960865765444044,5.075498118366282,4,17,0,9,1910
33,0,94083,3,1,6815.358456254388,0.1032065775807748,21,6.437543085578805,14.945047083083278,56,4,7,6,3689
49,1,33155,2,2,1028.9061215541392,0.1116990822442463,35,2.3715517349864887,4.23169443241881,26,15,0,0,4547
62,0,109041,3,1,9701.73615634026,0.1121398594855912,32,3.003615628162419,14.867781119619613,12,15,7,5,4822
63,1,140075,3,3,4376.690809439145,0.2914535842131933,19,5.066755530420157,0.8805159777118237,63,2,6,6,3545
58,0,124801,1,3,8492.12302420999,0.1305292740469097,25,1.5280448586334383,1.2853241703731964,68,8,5,2,3739
58,0,117322,2,3,1046.502212978157,0.2167623699965054,17,4.089917622676532,1.3929576402292272,80,3,7,8,3853
54,0,100596,0,1,7131.389922973132,0.1594042612594893,8,3.0540514237643808,4.621825404842896,96,1,3,5,2019
33,1,64621,1,3,8245.050849015548,0.1928800585191461,38,4.523988259285872,1.5701934935430122,3,5,9,4,4620
60,1,102273,4,2,6479.058426306299,0.199158204017279,34,1.3925797917635978,3.98088446137708,74,4,2,2,2731
39,0,149132,1,0,7989.240350589398,0.0176792226353825,7,7.027271160378286,13.528685538826702,9,1,2,8,2035
20,1,146902,0,1,9984.617643071222,0.1451145271985465,37,4.585457106187014,12.234117551213815,70,16,3,2,3167
67,0,31584,2,1,543.7844701196361,0.2325992055874204,33,2.475000521096188,11.987584843489364,5,0,0,3,2956
45,0,56104,4,0,5204.149090665273,0.0613288955032291,39,6.761149599474234,14.11622241212956,96,9,7,8,1431
29,0,88993,4,0,8013.277385292363,0.0623946271724673,41,3.2078855424392883,0.9969099676930802,46,4,6,8,2639
36,0,138088,4,3,9997.347634527156,0.091536363672706,43,6.471386245461482,5.1280715488908255,25,4,5,1,4303
43,0,131466,4,0,2556.84184777188,0.1704105197682968,20,5.901567879999391,14.52749488716574,70,9,8,3,1367
36,1,98283,0,0,4478.762818832641,0.2181525270635724,7,8.338728737110149,8.583904021859329,21,0,4,4,3639
66,1,108759,2,3,8359.77504921965,0.2995574238875879,22,6.581738880128748,4.959125645153422,33,10,7,9,4398
59,1,22632,4,2,4704.940664084649,0.2165742192386144,1,4.848247109891771,5.243050180980464,7,5,3,8,2649
41,1,131093,1,3,5930.920251533039,0.2242685111160442,13,8.889232340428132,8.480384140532976,28,16,5,4,2946
51,0,43212,3,2,8152.357914499254,0.0610042113285163,43,8.355453818195821,9.764640430122515,25,0,9,5,3194
31,0,101975,3,0,7645.189510134491,0.2229118566124542,34,7.250596709648477,3.217600797258424,21,3,6,1,1738
54,1,47410,3,3,9300.313525755972,0.2403066830315123,5,2.8750036992647177,14.22815225044975,12,18,5,4,3790
35,0,119186,4,2,5723.591075113886,0.2553825620805487,15,1.7287952724977078,14.796410617750404,14,18,2,3,4373
18,1,89776,3,2,5946.974546287411,0.1874388200642674,46,9.858064140666563,11.16124571829312,96,14,5,2,2743
57,0,140162,2,3,463.8826638237264,0.283295516078888,0,5.351560033009861,5.012812469537765,6,2,2,4,1795
18,0,65099,3,0,218.42528204706696,0.2845187674810635,24,9.810023299005517,0.8420568208308201,79,15,3,3,3529
38,0,105227,1,2,3027.5200464894288,0.0856022341323013,6,7.765849037611107,6.028424544875227,2,15,6,3,3472
25,1,147524,2,3,7669.80014907549,0.0957883044045328,10,5.9137941793923146,5.043375218957058,10,0,4,0,1301
62,0,49400,2,3,9001.358299965455,0.079919866782924,14,5.0309525463108296,9.454273605511052,24,12,9,9,3642
31,1,88466,2,1,5787.975819297253,0.251596938520631,33,1.5240090906082815,8.09321688619631,42,8,8,2,4221
45,1,61508,0,2,3003.902416723097,0.2211514331997868,31,9.408311998368792,3.4042834279194434,75,6,1,0,4650
47,1,119895,2,2,8035.093828253927,0.2972553874523373,18,3.477805523353732,2.228427325552721,74,8,9,2,3884
57,0,38281,4,3,586.5309851562531,0.2383683091296879,41,4.92372173603227,9.743696452457106,44,8,5,8,100
28,0,32938,4,1,3724.88140838465,0.1322593616792844,14,6.903477546875941,7.178204489159226,31,19,3,5,3426
53,0,77103,4,1,7135.606335219977,0.1241902466742815,20,3.5541311007879326,5.322223940658579,44,4,6,8,133
28,1,70546,3,2,2520.811671442571,0.2454163517470894,28,6.7716816734125285,8.257154563516604,79,0,7,1,2268
64,0,80046,3,3,5685.377326501651,0.0357517975248987,46,8.968495260522037,12.379994403012097,63,19,0,7,2214
24,1,73821,0,1,4812.578575052663,0.0253336336763608,30,2.5313596161074505,7.215189945784271,17,19,2,0,2583
49,1,100228,3,2,1799.974711336681,0.1950689811808539,35,2.8810182885045266,14.875018285943876,62,7,2,2,3813
